# sefstars.txt: Swiss Ephemeris fixed stars data file, 
# last modified on 26-oct-2018 by Dieter Koch.
             ,beCam,ICRS,05,03,25.08963,+60,26,32.0895,-6.5,-14.15,-1.9,3.74,4.02, 60,  856
             ,gaCam,ICRS,03,50,21.50892,+71,19,56.1485,18.17,-42.85,0.2,9.09,4.604, 70,  259
             ,2Cam,ICRS,04,39,58.07002,+53,28,22.9163,34.51,-84.7,20.1,22.49,5.376,0,0
             ,7Cam,ICRS,04,57,17.19609,+53,45,07.5654,-24.51,7.71,-7.9,8.77,4.433,0,0
Tonatiuh    ,HR4609,ICRS,12,05,15.11890,+76,54,20.6475,147.68,-91.65,-20.19,10.3,5.785, 0,0
# Capricornus
# note, IAU uses this name for al-2Cap, but historically, the name applies
# to al-1Cap as well
Algedi     ,al-1Cap,ICRS,20,17,38.86987,-12,30,29.5594,22.98,1.28,-25.79,5.73,4.27,-12, 5683
Giedi Prima,al-1Cap,ICRS,20,17,38.86987,-12,30,29.5594,22.98,1.28,-25.79,5.73,4.27,-12, 5683
Algedi     ,al-2Cap,ICRS,20,18,03.25595,-12,32,41.4684,62.63,2.66,0.7,30.82,3.58,-12, 5685
Giedi Secunda,al-2Cap,ICRS,20,18,03.25595,-12,32,41.4684,62.63,2.66,0.7,30.82,3.58,-12, 5685
# we use beCap with data of be-1Cap
Dabih        ,beCap,ICRS,20,21,00.67326,-14,46,52.9791,44.92,7.38,-19,9.98,3.08,-15, 5629
Dabih        ,be-1Cap,ICRS,20,21,00.67326,-14,46,52.9791,44.92,7.38,-19,9.98,3.08,-15, 5629
Nashira      ,gaCap,ICRS,21,40,05.45648,-16,39,44.3072,187.56,-22.45,-31.2,20.77,3.67,-17, 6340
Deneb Algedi ,deCap,ICRS,21,47,02.44424,-16,07,38.2335,261.7,-296.7,-3.4,84.27,2.83,-16, 5943
Castra       ,epCap,ICRS,21,37,04.83068,-19,27,57.6464,12.79,0.28,-23.7,3.09,4.55,-20, 6251
Marakk       ,zeCap,ICRS,21,26,40.02634,-22,24,40.8042,-2.23,18.1,2.1,8.46,3.74,-22,15388
Armus        ,etCap,ICRS,21,04,24.30132,-19,51,17.9711,-37.62,-24.95,23.8,20.2,4.84,-20, 6115
Dorsum       ,thCap,ICRS,21,05,56.82783,-17,13,58.3021,79.33,-62.01,-10.9,20.11,4.07,-17, 6174
             ,ioCap,ICRS,21,22,14.79565,-16,50,04.3598,30,4.52,12.31,16.58,4.27,-17, 6245
             ,laCap,ICRS,21,46,32.09739,-11,21,57.4391,28.92,-9.66,-2.4,11.58,5.567,-12, 6087
             ,muCap,ICRS,21,53,17.77054,-13,33,06.3679,311.22,13.46,-21.5,37.57,5.08,-14, 6149
Alshat       ,nuCap,ICRS,20,20,39.81562,-12,45,32.6844,14.74,-14.32,-1,12.88,4.76,-13, 5642
Oculus       ,piCap,ICRS,20,27,19.21088,-18,12,42.1980,11.89,-11.35,-13,5.98,5.25,-18, 5685
Bos          ,rhCap,ICRS,20,28,51.61448,-17,48,49.2693,-14.98,-7.29,18.4,33.04,4.803,-18, 5689
Pazan        ,psCap,ICRS,20,46,05.73263,-25,16,15.2312,-51.96,-156.56,25.6,68.13,4.122,-25,15018
Pazhan        ,psCap,ICRS,20,46,05.73263,-25,16,15.2312,-51.96,-156.56,25.6,68.13,4.122,-25,15018
             ,upCap,ICRS,20,40,02.94470,-18,08,19.1724,-22.41,-21.67,-12.3,5.62,5.1,-18, 5738
Baten Algiedi,omeCap,ICRS,20,51,49.29084,-26,55,08.8574,-8.36,-0.36,9.1,3.87,4.12,-27,15082
             ,24Cap,ICRS,21,07,07.66733,-25,00,21.0790,-28.09,-44.14,32.1,7.15,4.5,0,0
             ,36Cap,ICRS,21,28,43.40070,-21,48,25.8504,134.83,-5.73,-22.2,19.06,4.5,0,0
# Carina
Canopus      ,alCar,ICRS,06,23,57.10988,-52,41,44.3810,19.93,23.24,20.3,10.55,-0.74,-52,  914
Agastya      ,alCar,ICRS,06,23,57.10988,-52,41,44.3810,19.93,23.24,20.3,10.55,-0.74,-52,  914
Miaplacidus  ,beCar,ICRS,09,13,11.97746,-69,43,01.9473,-156.47,108.95,-5.1,28.82,1.69,-69, 1023
Avior        ,epCar,ICRS,08,22,30.83526,-59,30,34.1431,-25.52,22.06,11.6,5.39,1.953,-59, 1032
Foramen      ,etCar,ICRS,10,45,03.546,-59,41,03.95,-11,4.1,-25,0,6.21,0, 0 
Vathorz Posterior,thCar,ICRS,10,42,57.40197,-64,23,40.0208,-18.36,12.03,20,7.16,2.76,-63, 1599
Scutulum     ,ioCar,ICRS,09,17,05.40686,-59,16,30.8353,-18.86,11.98,12,4.26,2.26,-58, 1465
# IAU assings this name to rhPup
#Tureis       ,ioCar,ICRS,09,17,05.4067,-59,16,30.825,-19.03,13.11,13.3,4.71,2.249,-58, 1465
Aspidiske    ,ioCar,ICRS,09,17,05.40686,-59,16,30.8353,-18.86,11.98,12,4.26,2.26,-58, 1465
Drus         ,chCar,ICRS,07,56,46.71398,-52,58,56.4700,-28.68,19.71,19.4,7.17,3.431,-52, 1343
Drys         ,chCar,ICRS,07,56,46.71398,-52,58,56.4700,-28.68,19.71,19.4,7.17,3.431,-52, 1343
Simiram     ,omeCar,ICRS,10,13,44.21739,-70,02,16.4563,-36.01,7.09,10.4,9.54,3.33,-69, 1178
Vathorz Prior,upCar,ICRS,09,47,06.12170,-65,04,19.2267,-11.51,4.71,13.6,2.27,2.96,0, 0
             ,qCar,ICRS,10,17,04.97530,-61,19,56.2883,-24.73,7.2,8.2,4.96,3.35,0, 0
# Cassiopeia
Schedar      ,alCas,ICRS,00,40,30.44107,+56,32,14.3922,50.88,-32.13,-4.31,14.29,2.23, 55,  139
Shedir       ,alCas,ICRS,00,40,30.44107,+56,32,14.3922,50.88,-32.13,-4.31,14.29,2.23, 55,  139
Schedir       ,alCas,ICRS,00,40,30.44107,+56,32,14.3922,50.88,-32.13,-4.31,14.29,2.23, 55,  139
Caph         ,beCas,ICRS,00,09,10.68518,+59,08,59.2120,523.5,-179.77,4.3,59.58,2.27, 58,    3
Tsih         ,gaCas,ICRS,00,56,42.5317,+60,43,00.265,25.65,-3.82,-6.8,5.32,2.39, 59,  144
Cih          ,gaCas,ICRS,00,56,42.5317,+60,43,00.265,25.65,-3.82,-6.8,5.32,2.39, 59,  144
Ruchbah      ,deCas,ICRS,01,25,48.95147,+60,14,07.0225,296.57,-49.22,6.7,32.81,2.68, 59,  248
Rucha        ,deCas,ICRS,01,25,48.95147,+60,14,07.0225,296.57,-49.22,6.7,32.81,2.68, 59,  248
Segin        ,epCas,ICRS,01,54,23.72567,+63,40,12.3628,32.09,-18.94,-8.3,7.92,3.37, 62,  320
Fulu         ,zeCas,ICRS,00,36,58.28419,+53,53,48.8673,17.38,-9.86,-0.2,5.5,3.66, 53,  105
Achird       ,etCas,ICRS,00,49,06.29070,+57,48,54.6758,1086.59,-559.43,8.44,167.98,3.44, 57,  150
             ,kaCas,ICRS,00,32,59.99120,+62,55,54.4174,3.65,-2.07,0.3,0.73,4.16, 62,  102
Marfak       ,muCas,ICRS,01,08,16.39470,+54,55,13.2264,3422.23,-1598.93,-98.1,132.38,5.17, 54,  223
            ,omiCas,ICRS,00,44,43.51867,+48,17,03.7136,18.84,-7.18,-16.9,4.64,4.5, 47,  183
             ,rhCas,ICRS,23,54,23.03246,+57,29,57.7733,-4.48,-3.73,-54.3,0.28,4.59, 56, 3111
             ,psCas,ICRS,01,25,56.02238,+68,07,48.0460,75.5,26.93,-12.83,16.72,4.727, 67,  123
Castula      ,up-2Cas,ICRS,00,56,39.90501,+59,10,51.7991,-92.65,-45.5,-47.73,16.32,4.622, 0,  0
# Centaurus
Rigil Kentaurus,alCen,ICRS,14,39,36.204,-60,50,08.23,-3608,686,-22.3,742,-0.1,-60, 5483
Rigel Kentaurus,alCen,ICRS,14,39,36.204,-60,50,08.23,-3608,686,-22.3,742,-0.1,-60, 5483
Toliman      ,alCen,ICRS,14,39,36.204,-60,50,08.23,-3608,686,-22.3,742,-0.1,-60, 5483
Bungula      ,alCen,ICRS,14,39,36.204,-60,50,08.23,-3608,686,-22.3,742,-0.1,-60, 5483
Proxima Centauri,alCen,ICRS,14,39,36.204,-60,50,08.23,-3608,686,-22.3,742,-0.1,-60, 5483
Hadar        ,beCen,ICRS,14,03,49.40535,-60,22,22.9266,-33.27,-23.16,5.9,8.32,0.6,-59, 5365
Agena        ,beCen,ICRS,14,03,49.40535,-60,22,22.9266,-33.27,-23.16,5.9,8.32,0.6,-59, 5365
Muhlifain    ,gaCen,ICRS,12,41,31.04008,-48,57,35.5375,-185.72,5.79,-5.5,25.06,2.17,-48, 7597
             ,deCen,ICRS,12,08,21.49764,-50,43,20.7386,-49.94,-7.19,11,7.86,2.52,-50, 6697
Birdun       ,epCen,ICRS,13,39,53.25774,-53,27,59.0081,-15.3,-11.72,3,7.63,2.3,-52, 6655
             ,zeCen,ICRS,13,55,32.38565,-47,17,18.1482,-57.37,-44.55,6.5,8.54,2.55,-46, 8949
             ,etCen,ICRS,14,35,30.42416,-42,09,28.1708,-34.73,-32.72,-0.2,10.67,2.31,-41, 8917
Menkent      ,thCen,ICRS,14,06,40.94752,-36,22,11.8371,-520.53,-518.06,1.3,55.45,2.05,-35, 9260
Alhakim      ,ioCen,ICRS,13,20,35.81737,-36,42,44.2447,-341.11,-86.14,0.1,55.49,2.73,-36, 8497
Ke Kwan      ,kaCen,ICRS,14,59,09.68494,-42,06,15.1069,-17.62,-22.51,8,8.51,3.13,-41, 9342
Ma Ti        ,laCen,ICRS,11,35,46.88530,-63,01,11.4313,-33.41,-7.08,-1.1,7.77,3.14,-62, 2127
Mati         ,laCen,ICRS,11,35,46.88530,-63,01,11.4313,-33.41,-7.08,-1.1,7.77,3.14,-62, 2127
             ,muCen,ICRS,13,49,36.98863,-42,28,25.4296,-24.25,-18.64,9.2,6.45,3.43,-41, 8172
Kabkent Secunda,nuCen,ICRS,13,49,30.27644,-41,41,15.7521,-26.77,-20.18,9,7.47,3.386,0, 0
           ,xi-2Cen,ICRS,13,06,54.63940,-49,54,22.4823,-26.15,-12.03,14.3,6.98,4.27,-49, 7644
             ,piCen,ICRS,11,21,00.40615,-54,29,27.6654,-35.85,-1.72,9.4,9.12,3.9,-53, 4498
             ,siCen,ICRS,12,28,02.38208,-50,13,50.2872,-32.36,-12.51,8,7.92,3.91,-49, 7115
Kabkent Tertia,phCen,ICRS,13,58,16.26680,-42,06,02.7143,-22.77,-20.13,5.3,6.21,3.802,0, 0
             ,psCen,ICRS,14,20,33.43229,-37,53,07.0551,-63.69,-10.65,1.8,12.6,4.034,-37, 9336
             ,dCen,ICRS,13,31,02.65660,-39,24,26.2990,-15.67,-10.49,-2.4,3.6,3.88,0,0
             ,rhCen,ICRS,12,11,39.11770,-52,22,06.4432,-34.92,-16.81,15,8.61,3.96,0,0
Proxima Centauri,V645 Cen,ICRS,14,29,42.94853,-62,40,46.1631,-3775.75,765.54,-22.4,769.91,11.13, 00, 0000
# Shapley Supercluster, using ACO 3558 cluster of galaxies
# http://simbad.u-strasbg.fr/simbad/sim-id?Ident=A3558
Shapley Supercluster,ACO3558,ICRS,13,27,54.8,-31,29,32.0,0.0,0.0,13731,0.0000051,999.99,  0,    0
A3558,ACO3558,ICRS,13,27,54.8,-31,29,32.0,0.0,0.0,13731,0.0000051,999.99,  0,    0
# Cepheus
Alderamin    ,alCep,ICRS,21,18,34.77233,+62,35,08.0681,150.55,49.09,-15.8,66.5,2.46, 61, 2111
Alphirk      ,beCep,ICRS,21,28,39.59685,+70,33,38.5747,12.54,8.39,-8.2,4.76,3.23, 69, 1173
Alfirk       ,beCep,ICRS,21,28,39.59685,+70,33,38.5747,12.54,8.39,-8.2,4.76,3.23, 69, 1173
Alrai        ,gaCep,ICRS,23,39,20.85153,+77,37,56.1876,-47.96,126.59,-42.82,70.91,3.22, 76,  928
Errai        ,gaCep,ICRS,23,39,20.85153,+77,37,56.1876,-47.96,126.59,-42.82,70.91,3.22, 76,  928
Alradif     ,deCep,ICRS,22,29,10.26502,+58,24,54.7139,15.35,3.52,-24,3.77,3.75, 57, 2548
Alredif     ,deCep,ICRS,22,29,10.26502,+58,24,54.7139,15.35,3.52,-24,3.77,3.75, 57, 2548
Phicares     ,epCep,ICRS,22,15,02.19530,+57,02,36.8771,481.53,46.04,-4.7,38.17,4.19, 0, 0
Phicareus     ,epCep,ICRS,22,15,02.19530,+57,02,36.8771,481.53,46.04,-4.7,38.17,4.19, 0, 0
Kurhah       ,zeCep,ICRS,22,10,51.27691,+58,12,04.5456,13.52,5.24,-17.83,3.9,3.35, 57, 2475
Alagemin    ,etCep,ICRS,20,45,17.37555,+61,50,19.6167,86.5,818.02,-87.45,70.1,3.41, 61, 2050
Alkidr      ,thCep,ICRS,20,29,34.88506,+62,59,38.7835,45.07,-12.59,-6.8,23.9,4.22, 62, 1821
Alvahet      ,ioCep,ICRS,22,49,40.81694,+66,12,01.4636,-65.89,-125.17,-12.59,28.29,3.54,65,1814
             ,kaCep,ICRS,20,08,53.34826,+77,42,41.1151,11.57,24.34,-22.8,10.36,4.4, 77,  764
Erakis       ,muCep,ICRS,21,43,30.46106,+58,46,48.1602,5.36,-3.51,23,0.55,4.08, 58, 2316
The Garnet Star,muCep,ICRS,21,43,30.46106,+58,46,48.1602,5.36,-3.51,23,0.55,4.08, 58, 2316
             ,nuCep,ICRS,21,45,26.9250,+61,07,14.901,-3.578,-2.006,-25.9,0.48,4.29, 60, 2288
Kurdah       ,xiCep,ICRS,22,03,47.45499,+64,37,40.7128,215.46,91.06,-10.74,33.79,6.5, 63, 1802
Alkurhah     ,xiCep,ICRS,22,03,47.45499,+64,37,40.7128,215.46,91.06,-10.74,33.79,6.5, 63, 1802
Al Kalb al Rai,rhCep,ICRS,22,29,52.9784,+78,49,27.432,3.417,-20.868,2.8,13.31,5.46, 78,  801
# Cetus
Menkar       ,alCet,ICRS,03,02,16.77307,+04,05,23.0596,-10.41,-76.85,-26.08,13.09,2.53, 03,  419
Diphda       ,beCet,ICRS,00,43,35.37090,-17,59,11.7827,232.55,31.99,13.32,33.86,2.01,-18,  115
Difda        ,beCet,ICRS,00,43,35.37090,-17,59,11.7827,232.55,31.99,13.32,33.86,2.01,-18,  115
Kaffaljidhma ,gaCet,ICRS,02,43,18.03910,+03,14,08.9390,-146.1,-146.12,-4.9,40.97,3.47, 02,  422
Phycochroma  ,deCet,ICRS,02,39,28.95579,+00,19,42.6345,12.85,-2.94,13,5.02,4.07,-00,  406
Baten Kaitos ,zeCet,ICRS,01,51,27.63482,-10,20,06.1289,40.8,-37.25,7.8,13.88,3.72,-11,  359
Deneb Algenubi,etCet,ICRS,01,08,35.39148,-10,10,56.1570,215.61,-139.02,11.74,26.32,3.45,-10,  240
Altawk       ,thCet,ICRS,01,24,01.40528,-08,10,59.7212,-77.94,-206.53,17.2,28.66,3.59,-08,  244
Deneb Kaitos ,ioCet,ICRS,00,19,25.67416,-08,49,26.1111,-15.15,-37.11,19.35,11.88,3.55,-09,   48
Shemali      ,ioCet,ICRS,00,19,25.67416,-08,49,26.1111,-15.15,-37.11,19.35,11.88,3.55,-09,   48
# cannot match this star with Simbad. Why?
#           ,ka-1Cet,ICRS,03,19,21.6960,03,22,12.712,1.79246666666667,9.353,19.9,0.10918,  4.83, 02,  518
Menkar       ,laCet,ICRS,02,59,42.89987,+08,54,26.4899,6.01,-17.7,10.2,5.66,4.7, 08,  455
             ,muCet,ICRS,02,44,56.54098,+10,06,50.9089,282.7,-32.53,30.4,38.8,4.2, 09,  359
             ,nuCet,ICRS,02,35,52.47339,+05,35,35.6898,-26.51,-22.32,6.9,9.59,4.871, 04,  418
           ,xi-1Cet,ICRS,02,12,59.99513,+08,50,48.1584,-26.87,-17.23,-3.93,8.51,4.35, 08,  345
           ,xi-2Cet,ICRS,02,28,09.54266,+08,27,36.2007,41.8,-13.55,11.9,16.89,4.3, 07,  388
Mira        ,omiCet,ICRS,02,19,20.79210,-02,58,39.4956,9.33,-237.36,63.5,10.91,6.53,-03,  353
Al Sadr al Ketus,piCet,ICRS,02,44,07.34928,-13,51,31.3130,-8.62,-9.07,14.98,8.3,4.236,-14,  519
             ,rhCet,ICRS,02,25,57.00560,-12,17,25.7104,-11.28,-9.48,18.9,7.15,4.866,-12,  451
             ,siCet,ICRS,02,32,05.22884,-15,14,40.8278,-80.21,-146.29,-29.4,37.46,4.75,-15,  449
             ,taCet,ICRS,01,44,04.08338,-15,56,14.9262,-1721.05,854.16,-16.68,273.96,3.5,-16,  295
Abyssus Aqueus,upCet,ICRS,02,00,00.30916,-21,04,40.1946,134.92,-24.59,18,11.14,4.02,-21,  358
Al Nitham  ,ph-1Cet,ICRS,00,44,11.40013,-10,36,34.3816,-8.96,-113.82,-0.3,13.96,4.767,-11,  153
           ,ph-2Cet,ICRS,00,50,07.58963,-10,38,39.5835,-226.91,-229.75,8.22,63.48,5.19,-11,  153
             ,chCet,ICRS,01,49,35.10316,-10,41,11.0674,-148.11,-93.43,-1.8,43.13,4.68,-11,  352
# Chameleon
             ,alCha,ICRS,08,18,31.55319,-76,55,10.9964,111.12,107.49,-13.4,51.12,4.047,0,0
             ,beCha,ICRS,12,18,20.82459,-79,18,44.0710,-37.97,11.15,23,10.93,4.229,-78,  741
             ,gaCha,ICRS,10,35,28.10720,-78,36,28.0321,-37.61,11.08,-22.4,7.81,4.12,-77,  622
           ,de-2Cha,ICRS,10,45,47.00487,-80,32,24.6785,-36.86,5.9,22.6,9.3,4.433,-79,  556
             ,etCha,ICRS,08,41,19.51346,-78,57,48.0967,-28.89,27.21,14,10.53,5.453,-78,  372
             ,thCha,ICRS,08,20,38.54055,-77,29,04.1173,-129.05,40.89,21.7,21,4.337,-77,  383
             ,piCha,ICRS,11,37,15.63631,-75,53,47.5626,-127.94,-1.82,-9.8,24.09,5.637,-75,  744
# Circinus
             ,alCir,ICRS,14,42,30.41958,-64,58,30.4934,-192.53,-233.51,6.2,60.35,3.19,-64, 2977
             ,beCir,ICRS,15,17,30.85016,-58,48,04.3373,-97.74,-134.15,9.6,32.73,4.057,-58, 5875
# Canis Major
Sirius       ,alCMa,ICRS,06,45,08.91728,-16,42,58.0171,-546.01,-1223.07,-5.5,379.21,-1.46,-16, 1591
Lubdhaka     ,alCMa,ICRS,06,45,08.91728,-16,42,58.0171,-546.01,-1223.07,-5.5,379.21,-1.46,-16, 1591
Mirzam       ,beCMa,ICRS,06,22,41.98535,-17,57,21.3073,-3.23,-0.78,33.7,6.62,1.97,-17, 1467
Murzim       ,beCMa,ICRS,06,22,41.98535,-17,57,21.3073,-3.23,-0.78,33.7,6.62,1.97,-17, 1467
Murzims       ,beCMa,ICRS,06,22,41.98535,-17,57,21.3073,-3.23,-0.78,33.7,6.62,1.97,-17, 1467
Muliphein    ,gaCMa,ICRS,07,03,45.49305,-15,37,59.8300,-0.14,-11.36,32,7.38,4.12,-15, 1625
Isis         ,gaCMa,ICRS,07,03,45.49305,-15,37,59.8300,-0.14,-11.36,32,7.38,4.12,-15, 1625
Wezen        ,deCMa,ICRS,07,08,23.48405,-26,23,35.5185,-3.12,3.31,33.67,2.03,1.84,-26, 3916
Adara        ,epCMa,ICRS,06,58,37.54876,-28,58,19.5102,3.24,1.33,27.3,8.05,1.5,-28, 3666
Adhara       ,epCMa,ICRS,06,58,37.54876,-28,58,19.5102,3.24,1.33,27.3,8.05,1.5,-28, 3666
Furud        ,zeCMa,ICRS,06,20,18.79204,-30,03,48.1202,7.32,4.03,32.2,9,3,-30, 3038
Aludra       ,etCMa,ICRS,07,24,05.70228,-29,18,11.1798,-4.14,5.81,41.1,1.64,2.45,-29, 4328
             ,kaCMa,ICRS,06,49,50.45933,-32,30,30.5225,-8.84,3.73,14,4.95,3.89,-32, 3404
           ,xi-2CMa,ICRS,06,35,03.38869,-22,57,53.2375,13.95,18.56,26,7.39,4.5,-22, 1458
          ,omi-2CMa,ICRS,07,03,01.47211,-23,49,59.8523,-2.21,3.61,48.4,1.18,3.02,-23, 4797
Unurgunite   ,siCMa,ICRS,07,01,43.14779,-27,56,05.3898,-5.98,4.59,22.11,2.91,3.47,-27, 3544
             ,thCMa,ICRS,06,54,11.39877,-12,02,19.0674,-137.26,-15.37,96.2,12.51,4.08,-11, 1681
# Canis Minor
Procyon      ,alCMi,ICRS,07,39,18.11950,+05,13,29.9552,-714.59,-1036.8,-3.2,284.56,0.37, 05, 1739
Gomeisa      ,beCMi,ICRS,07,27,09.04174,+08,17,21.5368,-51.76,-38.29,22,20.17,2.89, 08, 1774
             ,zeCMi,ICRS,07,51,41.98835,+01,46,00.7395,-14.43,-2.4,32.3,5.23,5.16, 02, 1808
# Cancer
Praesepe Cluster,M44,2000,08,40,6.000,19,59,0.00,0.000,   0.00,  0.0,5.65,3.7,  0,    0
Acubens      ,alCnc,ICRS,08,58,29.22272,+11,51,27.7212,43.23,-29.63,-12.1,17.32,4.249, 12, 1948
Ashlesha (Colebrook),alCnc,ICRS,08,58,29.22272,+11,51,27.7212,43.23,-29.63,-12.1,17.32,4.249, 12, 1948
Al Tarf      ,beCnc,ICRS,08,16,30.92101,+09,11,07.9579,-46.82,-49.24,22.94,10.75,3.52, 09, 1917
Asellus Borealis ,gaCnc,ICRS,08,43,17.14820,+21,28,06.6008,-103.51,-39.48,28.7,18,4.652, 21, 1895
Asellus Australis,deCnc,ICRS,08,44,41.09921,+18,09,15.5034,-17.67,-229.26,17.14,24.98,3.94, 18, 2027
Pushya     ,deCnc,ICRS,08,44,41.09921,+18,09,15.5034,-17.67,-229.26,17.14,24.98,3.94, 18, 2027
Meleph      ,epCnc,ICRS,08,40,27.0101,+19,32,41.322,-36.274,-11.979,29.9,5.56,6.29, 0,0
Tegmen     ,zeCnc,ICRS,08,12,12.71,+17,38,53.3,27.61,-151.73,-7.93,39.87,4.67, 18, 1867
Tegmine    ,zeCnc,ICRS,08,12,12.71,+17,38,53.3,27.61,-151.73,-7.93,39.87,4.67, 18, 1867
             ,etCnc,ICRS,08,32,42.49600,+20,26,28.1865,-46.33,-44.31,22.46,10.93,5.325, 20, 2109
Decapoda     ,ioCnc,ICRS,08,46,41.81988,+28,45,35.6190,-21.58,-45.69,15.74,9.85,4.018, 29, 1824
             ,kaCnc,ICRS,09,07,44.81176,+10,40,05.4933,-21.24,-9.28,24.5,6.14,5.24, 11, 1984
             ,xiCnc,ICRS,09,09,21.53325,+22,02,43.6053,-1,-0.52,-7.7,8.74,5.149, 22, 2061
           ,si-3Cnc,ICRS,08,59,32.65432,+32,25,06.8093,-43.78,-35.03,20.82,11.03,5.22, 32, 1821
             ,chCnc,ICRS,08,20,03.86158,+27,13,03.7416,-16.36,-376.65,32.91,54.73,5.1, 27, 1589
          ,ome-1Cnc,ICRS,08,00,55.8730,+25,23,34.215,16.652,7.18,1.9,4.92,5.853, 25, 1812
Copernicus  ,55Cnc,ICRS,08,52,35.81093,+28,19,50.9511,-485.8,-234.05,27.58,81.03,5.95, 0,0
# Columba
Phact        ,alCol,ICRS,05,39,38.94103,-34,04,26.7950,1.58,-24.82,35,12.48,2.65,-34, 2375
Wazn         ,beCol,ICRS,05,50,57.59220,-35,46,05.9152,54.77,404.2,89.4,37.41,3.12,-35, 2546
Ghusn al Zaitun,deCol,ICRS,06,22,06.82831,-33,26,11.0323,-24.23,-51.4,-2.6,13.94,3.85,0, 0
             ,gaCol,ICRS,05,57,32.20958,-35,16,59.8153,-3.24,10.21,24.2,3.75,4.36,-35, 2612
             ,etCol,ICRS,05,59,08.80519,-42,48,54.4822,18.39,-10.87,17,6.91,3.96,-42, 2266
Al Kurud     ,kaCol,ICRS,06,16,33.13512,-35,08,25.8630,-0.28,87.94,24.2,17.87,4.37,-35, 2800
Tsze         ,laCol,ICRS,05,53,06.88101,-33,48,04.9079,-4.72,31.32,30,9.75,4.87,-33, 2599
            ,omiCol,ICRS,05,17,29.08929,-34,53,42.7444,92.67,-336.23,21.1,30.82,4.83,-35, 2214
             ,epCol,ICRS,05,31,12.75540,-35,28,13.8730,27.9,-34.72,-4.9,12.39,3.87,0,0
# Coma Berenices
Diadem       ,alCom,ICRS,13,09,59.28520,+17,31,46.0389,-433.13,141.24,-16.05,56.1,4.32, 18, 2697
Aldafirah    ,beCom,ICRS,13,11,52.39379,+27,52,41.4535,-801.44,882.04,5.46,109.54,4.25, 28, 2193
Kissin       ,gaCom,ICRS,12,26,56.27207,+28,16,06.3211,-83.95,-81.13,3.38,19.5,4.34, 29, 2288
# Corona Borealis
Alphecca     ,alCrB,ICRS,15,34,41.26800,+26,42,52.8940,120.27,-89.58,1.7,43.46,2.24, 27, 2512
Alphekka     ,alCrB,ICRS,15,34,41.26800,+26,42,52.8940,120.27,-89.58,1.7,43.46,2.24, 27, 2512
Gemma        ,alCrB,ICRS,15,34,41.26800,+26,42,52.8940,120.27,-89.58,1.7,43.46,2.24, 27, 2512
Nusakan      ,beCrB,ICRS,15,27,49.73153,+29,06,20.5224,-180.17,85.92,-26.9,29.17,3.68, 29, 2670
             ,epCrB,ICRS,15,57,35.25147,+26,52,40.3635,-77.07,-60.61,-32.42,14.73,4.13, 27, 2558
             ,thCrB,ICRS,15,32,55.78214,+31,21,32.8762,-20.15,-9.39,-25.7,8.69,4.13, 31, 2750
             ,kaCrB,ICRS,15,51,13.93127,+35,39,26.5671,-8.55,-348.44,-25.16,32.79,4.82, 36, 2652
The Blaze Star,taCrB,ICRS,16,08,58.30151,+36,29,27.3740,-37.02,340.44,-18.4,27.95,4.76, 36, 2699
             ,gaCrB,ICRS,15,42,44.56551,+26,17,44.2847,-111.65,49.52,-12.1,22.33,3.84,0,0
             ,deCrB,ICRS,15,49,35.64682,+26,04,06.2065,-78.83,-65.28,-20.36,19.18,4.63,0,0
             ,ioCrB,ICRS,16,01,26.56488,+29,51,03.8243,-38.31,-6.56,-20.8,10.46,4.971,0,0
# Corona Australis
Alfecca Meridiana,alCrA,ICRS,19,09,28.34097,-37,54,16.1022,84.87,-95.99,-18.4,26.02,4.087,-38,13350
Meridiana    ,alCrA,ICRS,19,09,28.34097,-37,54,16.1022,84.87,-95.99,-18.4,26.02,4.087,-38,13350
             ,et-1CrA,ICRS,18,48,50.48994,-43,40,48.1591,23.89,-19.32,-4,9.7,5.456,-43,12841
             ,thCrA,ICRS,18,33,30.18626,-42,18,45.0335,33.27,-20.72,-2.1,5.85,4.614,-42,13378
             ,epCrA,ICRS,18,58,43.37714,-37,06,26.4865,-132.4,-110.62,57.9,33.13,4.83,0,0
             ,gaCrA,ICRS,19,06,25.11014,-37,03,48.3901,96.74,-281.71,-51.6,57.79,4.2,0,0
             ,beCrA,ICRS,19,10,01.75580,-39,20,26.8644,4.37,-36.65,2.7,6.88,4.095,0,0
             ,deCrA,ICRS,19,08,20.96867,-40,29,48.1248,46.49,-26.18,20.3,18.27,4.571,0,0
             ,zeCrA,ICRS,19,03,06.87698,-42,05,42.3858,56.41,-46.43,-13,16.89,4.725,0,0
# Crater
Alkes        ,alCrt,ICRS,10,59,46.46486,-18,17,55.6172,-462.26,129.49,47.54,20.49,4.07,-17, 3273
Alsharasif   ,beCrt,ICRS,11,11,39.48783,-22,49,33.0593,2.52,-100.22,5.6,9.59,4.449,-22, 3095
             ,gaCrt,ICRS,11,24,52.92362,-17,41,02.4300,-97.42,3.65,1,39.62,4.08,-16, 3244
Labrum       ,deCrt,ICRS,11,19,20.44756,-14,46,42.7413,-124.67,207.59,-4.94,17.56,3.56,-13, 3345
             ,epCrt,ICRS,11,24,36.59019,-10,51,33.5591,-25.65,24.96,2,8.67,4.802,0, 0
